WELL,MEASUREMENT,ROW_LETTER,ROW_NUMBER,COLUMN_NUMBER,LABEL,KEY,LYSATE,MASTER_MIX,CONCENTRATION,DILUTION,EXP_ID,PLATE_ID,PLATE_READER,REACTION_VOLUME,PLATE_TYPE,PLASMID_MID,TEMPLATE,STANDARD_CURVE_LOT,GAIN,TEST_CONDITION,OPERATOR,VESSEL,PRODUCT,CALCULATED_CONCENTRATION,FINAL_CONCENTRATION_WITH_DILUTION
M13,9.0,M,13,13,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
M14,6.0,M,13,14,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.04971706082992282,
M15,9.0,M,13,15,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
M16,11.0,M,13,16,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.15012019337719020,
M17,10.0,M,13,17,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.13003956686773670,
M18,8.0,M,13,18,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
M19,9.0,M,13,19,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
M20,8.0,M,13,20,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
M21,9.0,M,13,21,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
M22,8.0,M,13,22,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
M23,712.0,M,13,23,,Standard - 5,,,16.0,1.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,Standard - 5,,14.22663937650407800,14.22663937650408
M24,814.0,M,13,24,,Standard - 5,,,16.0,1.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,Standard - 5,,16.27486328046833000,16.27486328046833
N1,316.0,N,14,1,,tube_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,Economy,6.27471127876050100,2509.88451150420040
N2,10.0,N,14,2,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.13003956686773670,
N3,298.0,N,14,3,,tube_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,Economy,5.91326000159033800,2365.30400063613520
N4,10.0,N,14,4,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.13003956686773670,
N5,313.0,N,14,5,,tube_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,Economy,6.21446939923214000,2485.78775969285600
N6,7.0,N,14,6,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.06979768733937630,
N7,312.0,N,14,7,,tube_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,Economy,6.19438877272268700,2477.75550908907460
N8,9.0,N,14,8,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
N9,293.0,N,14,9,,tube_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,Economy,5.81285686904307000,2325.14274761722800
N10,8.0,N,14,10,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
N11,237.0,N,14,11,,tube_Economy,17-L,MMD_18,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,Economy,4.68834178451367600,1875.33671380547030
N12,10.0,N,14,12,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.13003956686773670,
N13,8.0,N,14,13,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
N14,8.0,N,14,14,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
N15,5.0,N,14,15,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.02963643432046934,
N16,8.0,N,14,16,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
N17,8.0,N,14,17,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
N18,8.0,N,14,18,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
N19,8.0,N,14,19,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
N20,10.0,N,14,20,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.13003956686773670,
N21,1141.0,N,14,21,,spike-in,,,,20.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,spike-in,,22.84122814905961700,456.82456298119234
N22,205.0,N,14,22,,spike-in,,,,100.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,spike-in,,4.04576173621116500,404.57617362111650
N23,1673.0,N,14,23,,Standard - 6,,,32.0,1.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,Standard - 6,,33.52412145208887000,33.52412145208887
N24,1650.0,N,14,24,,Standard - 6,,,32.0,1.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,Standard - 6,,33.06226704237144000,33.06226704237144
O1,447.0,O,15,1,,tube_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,8.90527335149890600,1781.05467029978130
O2,8.0,O,15,2,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
O3,541.0,O,15,3,,tube_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,10.79285224338753200,2158.57044867750660
O4,8.0,O,15,4,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
O5,445.0,O,15,5,,tube_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,8.86511209848000000,1773.02241969599980
O6,9.0,O,15,6,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
O7,553.0,O,15,7,,tube_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,11.03381976150097500,2206.76395230019500
O8,8.0,O,15,8,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
O9,506.0,O,15,9,,tube_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,10.09003031555666000,2018.00606311133200
O10,9.0,O,15,10,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
O11,465.0,O,15,11,,tube_control,12-L,MMA_7,,200.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,9.26672462866906900,1853.34492573381390
O12,9.0,O,15,12,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
O13,7.0,O,15,13,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.06979768733937630,
O14,10.0,O,15,14,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.13003956686773670,
O15,7.0,O,15,15,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.06979768733937630,
O16,8.0,O,15,16,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
O17,9.0,O,15,17,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
O18,9.0,O,15,18,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
O19,8.0,O,15,19,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
O20,10.0,O,15,20,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.13003956686773670,
O21,1163.0,O,15,21,,spike-in,,,,20.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,spike-in,,23.28300193226759500,465.66003864535190
O22,218.0,O,15,22,,spike-in,,,,100.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,spike-in,,4.30680988083406000,430.68098808340600
O23,3454.0,O,15,23,,Standard - 7,,,64.0,1.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,Standard - 7,,69.28771726542550000,69.28771726542550
O24,3246.0,O,15,24,,Standard - 7,,,64.0,1.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,Standard - 7,,65.11094695145920000,65.11094695145920
P1,182.0,P,16,1,,tube_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,3.58390732649373470,1433.56293059749400
P2,9.0,P,16,2,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
P3,232.0,P,16,3,,tube_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,4.58793865196640800,1835.17546078656320
P4,10.0,P,16,4,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.13003956686773670,
P5,194.0,P,16,5,,tube_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,3.82487484460717650,1529.94993784287070
P6,7.0,P,16,6,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.06979768733937630,
P7,218.0,P,16,7,,tube_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,4.30680988083406000,1722.72395233362400
P8,7.0,P,16,8,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.06979768733937630,
P9,202.0,P,16,9,,tube_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,3.98551985668280400,1594.20794267312160
P10,10.0,P,16,10,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.13003956686773670,
P11,198.0,P,16,11,,tube_control,12-L,MMA_7,,400.0,E185,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P6,tube,control,3.90519735064499000,1562.07894025799600
P12,8.0,P,16,12,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
P13,9.0,P,16,13,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
P14,9.0,P,16,14,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
P15,7.0,P,16,15,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.06979768733937630,
P16,11.0,P,16,16,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.15012019337719020,
P17,8.0,P,16,17,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.08987831384882977,
P18,7.0,P,16,18,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.06979768733937630,
P19,9.0,P,16,19,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
P20,9.0,P,16,20,,,,,,,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,,,0.10995894035828324,
P21,1089.0,P,16,21,,spike-in,,,,20.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,spike-in,,21.79703557056804000,435.94071141136080
P22,225.0,P,16,22,,spike-in,,,,100.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,spike-in,,4.44737426640023400,444.73742664002344
P23,6199.0,P,16,23,,Standard - 8,,,128.0,1.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,Standard - 8,,124.40903703387531000,124.40903703387531
P24,6360.0,P,16,24,,Standard - 8,,,128.0,1.0,E185,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P6,Standard - 8,,127.64201790189730000,127.64201790189730
A1,557.0,A,1,1,20-L_plasmid,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,12.13893432601461500,2427.78686520292300
A2,10.0,A,1,2,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.32167187744747630,
A3,476.0,A,1,3,20-L_plasmid,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,10.53710935648273600,2107.42187129654700
A4,7.0,A,1,4,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.26234502672407320,
A5,375.0,A,1,5,20-L_plasmid,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,8.53977204879483800,1707.95440975896760
A6,9.0,A,1,6,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.30189626053967530,
A7,284.0,A,1,7,20-L_plasmid,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,6.74019091018494600,1348.03818203698920
A8,10.0,A,1,8,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.32167187744747630,
A9,320.0,A,1,9,20-L_plasmid,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,7.45211311886578200,1490.42262377315640
A10,10.0,A,1,10,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.32167187744747630,
A11,525.0,A,1,11,20-L_plasmid,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,11.50611458496498500,2301.22291699299700
A12,9.0,A,1,12,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.30189626053967530,
A13,271.0,A,1,13,20-L_plasmid,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,6.48310789038353350,2593.24315615341360
A14,7.0,A,1,14,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.26234502672407320,
A15,218.0,A,1,15,20-L_plasmid,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,5.43500019427008100,2174.00007770803270
A16,7.0,A,1,16,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.26234502672407320,
A17,181.0,A,1,17,20-L_plasmid,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,4.70330236868144500,1881.32094747257820
A18,9.0,A,1,18,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.30189626053967530,
A19,139.0,A,1,19,20-L_plasmid,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,3.87272645855380350,1549.09058342152140
A20,10.0,A,1,20,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.32167187744747630,
A21,141.0,A,1,21,20-L_plasmid,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,3.91227769236940540,1564.91107694776220
A22,10.0,A,1,22,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.32167187744747630,
A23,257.0,A,1,23,20-L_plasmid,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,Premium,6.20624925367432000,2482.49970146972830
A24,31.0,A,1,24,Standard - 1,,,,1.0,1.0,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.73695983251129700,1.73695983251130
B1,385.0,B,2,1,20-L_linear,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,8.73752821787284600,1747.50564357456910
B2,7.0,B,2,2,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.26234502672407320,
B3,384.0,B,2,3,20-L_linear,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,8.71775260096504600,1743.55052019300900
B4,8.0,B,2,4,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.28212064363187440,
B5,409.0,B,2,5,20-L_linear,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,9.21214302366007000,1842.42860473201400
B6,7.0,B,2,6,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.26234502672407320,
B7,448.0,B,2,7,20-L_linear,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,9.98339208306430800,1996.67841661286160
B8,8.0,B,2,8,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.28212064363187440,
B9,470.0,B,2,9,20-L_linear,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,10.41845565503593000,2083.69113100718600
B10,7.0,B,2,10,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.26234502672407320,
B11,483.0,B,2,11,20-L_linear,384_Premium,20-L,MMC_22,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,10.67553867483734300,2135.10773496746900
B12,9.0,B,2,12,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.30189626053967530,
B13,177.0,B,2,13,20-L_linear,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,4.62419990105024150,1849.67996042009670
B14,6.0,B,2,14,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.24256940981627230,
B15,182.0,B,2,15,20-L_linear,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,4.72307798558924600,1889.23119423569820
B16,9.0,B,2,16,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.30189626053967530,
B17,197.0,B,2,17,20-L_linear,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,5.01971223920626000,2007.88489568250400
B18,10.0,B,2,18,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.32167187744747630,
B19,213.0,B,2,19,20-L_linear,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,5.33612210973107600,2134.44884389243040
B20,11.0,B,2,20,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.34144749435527720,
B21,217.0,B,2,21,20-L_linear,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,5.41522457736228100,2166.08983094491200
B22,9.0,B,2,22,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.30189626053967530,
B23,235.0,B,2,23,20-L_linear,384_Premium,20-L,MMC_22,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9229555,linear,2026-03-10,50,,P6,384,Premium,5.77118568170269800,2308.47427268107900
B24,35.0,B,2,24,Standard - 1,,,,1.0,1.0,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.81606230014250100,1.81606230014250
C1,299.0,C,3,1,12-L_plasmid,384_control,12-L,MMA_7,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,7.03682516380196200,1407.36503276039230
C2,6.0,C,3,2,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.24256940981627230,
C3,306.0,C,3,3,12-L_plasmid,384_control,12-L,MMA_7,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,7.17525448215656900,1435.05089643131370
C4,6.0,C,3,4,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.24256940981627230,
C5,325.0,C,3,5,12-L_plasmid,384_control,12-L,MMA_7,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,7.55099120340478700,1510.19824068095750
C6,7.0,C,3,6,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.26234502672407320,
C7,329.0,C,3,7,12-L_plasmid,384_control,12-L,MMA_7,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,7.63009367103599100,1526.01873420719810
C8,9.0,C,3,8,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.30189626053967530,
C9,334.0,C,3,9,12-L_plasmid,384_control,12-L,MMA_7,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,7.72897175557499600,1545.79435111499920
C10,9.0,C,3,10,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.30189626053967530,
C11,342.0,C,3,11,12-L_plasmid,384_control,12-L,MMA_7,,200.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,7.88717669083740350,1577.43533816748070
C12,9.0,C,3,12,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.30189626053967530,
C13,149.0,C,3,13,12-L_plasmid,384_control,12-L,MMA_7,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,4.07048262763181300,1628.19305105272540
C14,8.0,C,3,14,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.28212064363187440,
C15,153.0,C,3,15,12-L_plasmid,384_control,12-L,MMA_7,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,4.14958509526301700,1659.83403810520700
C16,9.0,C,3,16,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.30189626053967530,
C17,169.0,C,3,17,12-L_plasmid,384_control,12-L,MMA_7,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,4.46599496578783300,1786.39798631513330
C18,8.0,C,3,18,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.28212064363187440,
C19,174.0,C,3,19,12-L_plasmid,384_control,12-L,MMA_7,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,4.56487305032683800,1825.94922013073530
C20,8.0,C,3,20,,,,,,,E210,1,TIKTAALIK,,384 well plate Grainer,,,2026-03-10,50,,P6,,,1.28212064363187440,
C21,177.0,C,3,21,12-L_plasmid,384_control,12-L,MMA_7,,400.0,E210,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-03-10,50,,P6,384,control,4.62419990105024150,1849.67996042009670
